relative_judge_score,cumulative_average,trend,judge_rank_in_week,week,age,age_group_encoded,industry_encoded,homestate_encoded,partner_encoded,residual,celebrity_name,season
-0.1311258502944437,-0.06912793797488857,-0.0009627865684854001,-0.19257948179986184,5,0.045821198191674864,-0.10259097918319308,-0.14906008863184236,-0.10167101966777026,-0.025338552083311733,-3.295688157609339,Willa Ford,3
0.141420717124773,-0.23006125245220183,0.11291248148606,-0.050636396199615706,1,0.35111961370277617,-0.04150621345373986,0.07916095239411738,0.06313591244755579,0.16263344492473997,3.809747029387172,Apolo Anton Ohno,4
0.6031651031571604,-0.1387172116849493,-0.057760031128820576,-0.07411529977043509,2,0.412200305117336,-0.03580998859330503,0.07790131489592035,0.1416846941680575,0.2753950206661765,3.282866554351509,Apolo Anton Ohno,4
0.04070217442169149,0.5123437456317448,0.18966050031334133,-0.08671073138619423,3,0.4559960850766848,-0.04404611650938878,0.1293536076446569,0.0969129571309084,0.3357381467511323,3.492770272886619,Apolo Anton Ohno,4
0.022061663382527984,0.28963326561073716,-0.14614112488429876,-0.08728411530149273,4,0.4193936001660237,-0.03394613933729301,0.14595570575763547,0.1050986047985225,0.2506635259321581,3.239493490907689,Apolo Anton Ohno,4
0.13088899064975112,0.37206386910869854,-0.09164224695297589,-0.009417889517709681,5,0.32198041293013285,-0.021549348222076808,0.1894051276539401,0.22911202932006747,0.34057194559924975,2.67607904007378,Apolo Anton Ohno,4
0.08483790740776698,0.6508521997986259,0.05640757727277319,-0.06629520645983421,6,0.23877128675956394,-0.04161945740944125,0.10479193688237386,0.15149685282679734,0.35179870778194955,2.6215041402551176,Apolo Anton Ohno,4
0.09051696286260504,0.8489856045712645,0.06819107958875507,-0.04894092961212459,7,0.18970392554780513,-0.02005475003674739,0.10807077639325258,0.19494310153920993,0.3244640625693756,2.8380307872876847,Apolo Anton Ohno,4
0.024624012372485956,0.6943328968261557,-0.013206409610282408,-0.05132799154016646,8,0.0998958470993067,-0.018287551280571215,0.10058741824837618,0.2646503889085333,0.32006327051265954,2.1902525849822334,Apolo Anton Ohno,4
-0.02197674824465998,0.6600752064682606,0.07994109852686772,-0.041391185422561344,9,0.03811406761846006,-0.006637199122146053,0.09340193779822986,0.23470941486342822,0.277562416289992,2.342451063674648,Apolo Anton Ohno,4
0.23040287317990735,-0.060418733814572,0.06942099514163691,0.9539001724719616,1,0.09253174941679893,0.02017050106797675,-0.03231052283624918,0.20448152055745847,0.08798958456018356,2.497619922623406,Billy Ray Cyrus,4
0.14285771129174019,-0.21818621222367166,-0.0822237718418819,-0.029967072981549193,2,-0.267595733294243,-0.00048257261597174167,-0.045412762636346506,0.0027983473129112473,0.06146011501638933,0.7439376804920083,Billy Ray Cyrus,4
0.02321331975696657,-0.3126286620010944,0.05618081188597916,-0.08833612866826367,3,-0.37589443732369776,-0.009671807623184717,-0.05719356145168346,0.018007556385097642,0.06035089965654193,-0.3008007137996749,Billy Ray Cyrus,4
0.009060318309076904,-0.30410095552177663,0.04649105878929098,-0.02208187117979563,4,-0.3661340661268263,-0.01048487256545426,-0.05323261369903671,-0.0014762227194942946,0.05710746461802141,0.1490170000508623,Billy Ray Cyrus,4
0.09148919056501668,-0.3171774585277431,0.10934066891376887,0.09974801019317077,5,-0.2665267529461216,-0.00427347708935059,-0.04738592988335378,0.0004492050587491618,0.0380527217695762,0.7268740898899501,Billy Ray Cyrus,4
0.01569778877088669,-0.3344814448739618,-0.03764901507336854,-0.005284385833549368,6,-0.2648988460846179,-0.002387018911280144,-0.03729793287146282,-0.0173380861661421,0.0432915757864066,-0.3639134804101188,Billy Ray Cyrus,4
0.05436062483726691,-0.36161873572162184,-0.0035727693713668396,-0.0533015494670577,7,-0.2715557830106118,-0.004969020476036629,-0.0575616525417423,-0.005287393698891728,0.026864729212425963,-1.074898390795912,Billy Ray Cyrus,4
0.008602585900330325,-0.3457742945016669,0.020113393611552895,0.009993905210975595,8,-0.27428311625521434,-0.00595033186209574,-0.041122348198148556,-0.021728100914917985,0.03289477143584816,-1.4396972457573665,Billy Ray Cyrus,4
0.10882730864735046,-0.19492147514620203,0.04100369797044143,0.11733098409987466,1,-0.2932068297451736,-0.0012746475273378815,0.02745994485610191,-0.007047175977522214,0.062379562011414036,0.4184467239331366,Clyde Drexler,4
0.11351282183216896,-0.27498243551703844,-0.04266489847534041,0.10153732302842823,2,-0.22975942163829063,0.007126810889988242,0.044717605663308915,0.0033649169031841923,0.07832131376088516,0.7069679708008819,Clyde Drexler,4
0.09405220005482821,-0.2944950799711941,0.018158259401524057,-0.039112555865158084,3,-0.37829256540384876,-0.006245864791769063,0.0454175908397238,-0.00816900884135113,0.07479002764168738,-0.6016753303550035,Clyde Drexler,4
0.06506068705424183,-0.2975286720123062,0.01061363276034799,0.07155568581218807,4,-0.3251621567867572,-0.008945119563332842,0.03452356300802622,-0.000832902534521806,0.06127406363556228,-0.3922703608211392,Clyde Drexler,4
0.10124044074017172,-0.3213947772575991,0.0314131473971901,0.32442177122657717,5,-0.21917272962327142,-0.013891365310770355,0.031931994114815454,-0.02951404027382891,0.0487323479585963,-0.6834008767706126,Clyde Drexler,4
0.1344583508173058,-0.19897685061671075,0.031006676960471935,-0.02651315110888499,1,-0.09338289421530147,-0.016869658535430213,-0.0755950306172888,-0.03892429135217578,0.04884380832954,-0.0978738253578976,Heather Mills,4
-0.07794620867502565,-0.27178986488339707,-0.14587577090575143,-0.1976254770048385,2,-0.23195255216958996,-0.010000305145518128,-0.045559038309156495,-0.04593012176842049,0.04718359968684935,-1.0263593719046429,Heather Mills,4
-0.05974777078976489,-0.25631895415644873,0.044785196428895606,-0.21600193405646134,3,-0.37296818316956754,-0.01089884410795719,-0.06990723295637537,-0.05375211825565779,0.07761869807760335,-1.919813862035337,Heather Mills,4
-0.09166422115099211,-0.252503870385275,0.018149543221395257,-0.09791581832501742,4,-0.3413693245196075,-0.009707529425000371,-0.06970826786985211,-0.08074169278435395,0.04603783496063818,-1.1532722950853105,Heather Mills,4
-0.046477071255590426,-0.2935895099018315,0.01472629878016055,-0.020737862141015997,5,-0.26491421490373157,-0.010182167938438598,-0.046231483668807076,-0.09047249446236519,0.035236798361357805,-1.1414055321213863,Heather Mills,4
-0.0819596280510158,-0.27592620889707964,-0.05582423963646659,-0.11891359479913113,6,-0.2441811629823258,-0.0110423246689209,-0.05191363902292912,-0.08959315700212682,0.054588607700661956,-2.188702585272317,Heather Mills,4
0.047835930752542985,-0.16283391480545084,0.05880269394466546,-0.18812241054418624,1,-0.5003954960514697,-0.0028964900430423456,0.0012903947346775196,0.008177931469588883,0.09629093714573314,0.0606787782621269,Ian Ziering,4
0.1655625724933083,-0.18865932417447903,-0.010622524195431166,-0.03719047310805139,2,-0.2755970617619115,0.007281834839270346,0.004162110042635161,-0.03146335026190973,0.07311213097414614,0.70683199151598,Ian Ziering,4
0.007382879872155355,-0.21984224465649144,-0.04682202440786381,-0.14225236492059654,3,-0.37953874732728915,-0.0008752084400430572,8.069411971090018e-05,-0.014793397340342474,0.09262734824746978,-0.6926253357369007,Ian Ziering,4
-0.01178903367043505,-0.19178581322175003,0.06480788905425398,-0.12193984684324949,4,-0.4232907269152689,-0.003596342390877284,-0.012317774934560153,-0.005308904255011222,0.0897211482488382,-0.1809619863689344,Ian Ziering,4
-0.023544817681379407,-0.17630766622254054,0.053215927944995384,-0.06368303611194921,5,-0.33696996338472096,-0.006903486818671265,-0.014470624915359333,-0.01917955139174192,0.070481065255855,-0.0089824850361391,Ian Ziering,4
-0.010642885173033481,-0.1290544952000346,0.05694416670990975,-0.12101101206367702,6,-0.41521011671292757,-0.005017010639702153,-0.018022046261713342,-0.014569789333113708,0.062043648980422555,-0.5678148054401606,Ian Ziering,4
-0.19085531856974644,-0.14146904980148692,-0.06238930800470062,-0.19664772113104245,7,-0.4203395054120827,-0.004302376511689635,-0.04392689835753612,-0.017095142147693834,8.391445808473575e-06,-1.2788133582519428,Ian Ziering,4
-0.14719118532711847,-0.042960052985771637,0.13079572153537924,-0.07385526104649018,8,-0.3801811260656567,-0.010892819349906133,-0.044053390964692414,-0.009055444843566603,-0.004958929021476888,-0.9586045835005924,Ian Ziering,4
-0.22199132342861333,-0.10773380637386006,-0.11899735495535681,-0.20427741298354898,9,-0.33612612441816647,-0.010921958918188611,-0.04909093808978938,-0.03481208879440976,-0.016119001037577105,-2.054030584279351,Ian Ziering,4
0.2927602848635562,-0.19133627895481464,0.02422935292771134,-0.07838992731969376,1,0.08953449250755631,0.01811356928415592,-0.05445696723110122,0.003115190104301127,0.05468467843863264,0.3364844941014699,Joey Fatone,4
0.05020179901572964,0.27810499862539884,0.13326078061952046,-0.02215018452475584,2,0.119703010583852,0.049498255797941156,0.014290928962746753,0.005536486655370747,0.08936413570887951,1.3842427788664056,Joey Fatone,4
0.04905638729496792,0.29506358692029916,0.1222224952733406,-0.07287647267039475,3,0.08693108969284931,0.03846693395629394,-0.008705382151101036,-0.0007548674900801226,0.08650794661275274,0.5976165067917325,Joey Fatone,4
0.021319914398448568,0.20245202177317995,-0.18781040522929393,-0.057211554210523326,4,0.049171021605114905,0.03083093772321344,-0.006421395153448675,0.007002154438264494,0.06932077700525446,0.3108744591973251,Joey Fatone,4
-0.0013652480599260532,0.6162874172002775,0.08248829959875113,-0.028203143144840993,5,-0.009114571909441045,0.03271334980889554,0.04603834128215714,0.0011226094308059435,0.06754366673699613,0.9866082467367336,Joey Fatone,4
0.03000259549488234,0.6919883635490326,-0.06198087422122128,-0.06399702048898828,6,-0.0050005566586704304,0.03091382172232839,0.0475064965822341,0.02118347642417288,0.06367882489869021,0.4453890183879148,Joey Fatone,4
-0.05771643499253378,0.5640054026387532,-0.022158908833572976,-0.07484826403318355,7,-0.013923517154086946,0.025941524627992825,0.023406146463204144,-0.002202507401520521,0.06107178208659271,-0.146349442751295,Joey Fatone,4
-0.03952174034315806,0.4523243282769579,0.018865680670729346,-0.053204992470868975,8,-0.14413346457477905,0.017709603330644502,0.013232953561278595,0.02576523417797395,0.04645527451779263,-0.0411913949504356,Joey Fatone,4
-0.07445544619880132,0.47867499333147123,-0.059014066394443704,-0.06165783882718946,9,-0.1505273767566339,0.01884193973133264,0.001525703455933887,-0.03528612383634968,0.05076864772514043,-0.6946294742487533,Joey Fatone,4
0.10633277131025108,-0.20101478616878368,0.03973665490129338,-0.012577652747061668,1,-0.32170260762078867,-0.009170381996370032,0.02893785544951894,-0.012955381860486628,0.1047698756240532,0.7034127016296015,John Ratzenberger,4
0.14397860824531933,-0.2713849371340223,-0.07158802121995647,-0.012493506292705387,2,-0.21512648881609106,-0.00824401215298873,0.01906205158803224,0.0014615224133530482,0.1072766560204229,0.3834305517901016,John Ratzenberger,4
0.08872143401440072,-0.3018225901541309,0.023825159826643953,-0.051791942824386025,3,-0.3541078101192873,-0.011664847510253793,0.01794379424526908,-0.00833943884878127,0.11319887767076102,-0.2991347469302531,John Ratzenberger,4
0.12017477283567149,-0.2782727044857575,0.07867050813368383,0.0008643352912524349,4,-0.33963989861382243,-0.015678485303080726,0.020681401292319337,0.01386904078213642,0.11499926597225316,0.2317427644253485,John Ratzenberger,4
0.08299886614261867,-0.33352475537268167,-0.04326297476454974,0.030542047428756196,5,-0.30369263850479583,-0.013256196046489173,0.0005262897024433371,-0.0071503324417241595,0.09407071049274365,-0.1488870920830758,John Ratzenberger,4
0.07039390356905845,-0.33772341652060056,-0.0034235549673969157,0.01780259717776869,6,-0.3431517539808325,-0.01143960096644574,-0.000586722816384842,-0.007414937770633683,0.08926432716687617,-0.5725944773365481,John Ratzenberger,4
-0.0910913471074012,-0.4079428014915261,-0.07994199765406211,-0.1865777951248653,7,-0.3321916553368261,-0.011840832224062856,-0.020105565968003756,-0.07093051184415741,0.03443690239516844,-2.3708250958998818,John Ratzenberger,4
0.12450108980526402,-0.21202738333597798,0.10400661884233953,-0.1103933288833363,1,0.22175058548480608,0.030245488452866155,0.06173782055071828,-0.08204818181439807,-0.09540505834271402,0.028786382941536,Laila Ali,4
0.41302934602711605,-0.08988495186888273,-0.29738419736313654,-0.07686885141372679,2,0.15623113647133102,-0.0035577013207261257,0.08692986724650649,-0.04523985450174993,-0.06023926022299072,-0.4231150822728875,Laila Ali,4
0.030324469079725004,0.38326739902103835,0.08169174996492425,-0.022573831715202865,3,0.03812222848007102,0.03546148510911597,0.10450264459515718,-0.07868647554763745,-0.05312915326203174,0.670929106052569,Laila Ali,4
-0.0015870691440406687,0.18463040041799475,0.09622618503784576,0.017851837580384704,4,0.18817295374962822,0.019947160077621408,0.10468089373107073,-0.053545622370907646,-0.04992712024188449,1.1616574735968908,Laila Ali,4
-0.026283094507165566,-0.12239338277303718,-0.29453012049968164,-0.11512237878786084,5,0.13268124514945034,0.020307057026808406,0.11074332262055063,-0.017361811454490266,-0.03614808145489703,-0.2495620200264656,Laila Ali,4
-0.014420411560345115,0.03593480903244789,0.08801584592217875,-0.09424252055171699,6,0.12025974628223865,0.02000380313799099,0.17027875263513848,-0.06748099303105991,-0.023724549535654234,-0.7567382768411258,Laila Ali,4
-0.07306610347312154,0.14435320632493598,-0.08045170820081304,-0.08107463032571255,7,0.061274361574365596,0.018629900942506137,0.1607188726868779,-0.10977281701215744,-0.022480931551573807,-1.012822248727384,Laila Ali,4
-0.06105824818664364,0.2453940880234383,0.06649550177728392,-0.030981281708326272,8,0.016370577647375328,0.01703839142396917,0.07911949837448302,-0.06456403537473224,-0.03668513031788474,-0.5962076668060098,Laila Ali,4
-0.09980041827525146,0.209270859477109,-0.16879083923586338,-0.06719660287264223,9,-0.02116824455069083,0.016535396518317334,0.08512548741980824,-0.072085229043381,-0.046672166347618525,-1.7322139762771096,Laila Ali,4
0.13736411701258117,-0.17695003996465988,0.05281597871222747,0.5943179759624178,1,-0.22414419431988689,-0.004969473285436134,0.004818840397913373,-0.04894701263630847,-0.10792589038926254,0.4502826481723803,Leeza Gibbons,4
0.08602937660797405,-0.308584039322784,-0.0709575235308596,-0.04022355607718587,2,-0.35592620952468856,-0.014418969664653032,-0.004845239619672226,0.022635899334185056,-0.17531079897748586,-0.7608558549392339,Leeza Gibbons,4
-0.07120376021303035,-0.39659686641080405,-0.063356270536555,-0.35274679173738416,3,-0.578952833221334,-0.015629612685326418,-0.048317069305760185,0.02673535815152209,-0.36056552412720316,-2.8796031191549365,Leeza Gibbons,4
0.021980338027505302,-0.3274778648951549,0.053397950979073794,-0.030125203475735392,4,-0.5276811435414289,-0.01287828697151164,-0.03590077589429086,0.014818974180673412,-0.2431573848890112,-1.544965476397682,Leeza Gibbons,4
-0.019136439289698867,-0.19840767618889127,-0.0010102893009887592,-0.14415924224745807,1,-0.5295555076217913,-0.020012336854422875,-0.21354981597708916,-0.02548399037758326,-0.48485211702783954,-2.5792409020413287,Paulina Porizkova,4
0.0782382194724638,-0.2620388419519104,-0.0287451310249531,-0.08022333213921941,2,-0.4831507905252185,-0.026325783469240242,-0.1990616063792636,-0.03944220495141051,-0.3999127169798019,-2.0080666986087143,Paulina Porizkova,4
-0.022238922081584653,-0.2427168192533853,0.006962091271910346,-0.057935958576669846,1,-0.08430171857080059,0.022982210195428104,-0.03155070341090431,-0.05838105553919132,-0.7280380448475446,-1.828352726791868,Shandi Finnessey,4
0.045255051372654675,-0.3117356415994206,-0.053057074491057094,0.055956200664732524,2,-0.10714936241258263,0.015142552118716781,-0.022662508172662327,-0.08218963840511634,-0.5993096815313573,-0.7896137941607083,Shandi Finnessey,4
-0.035211075378116644,-0.35443528108730704,-0.05136180859359282,-0.09629252388680613,3,-0.11386207720684448,0.018044361695981545,-0.03515956328388539,-0.08946519892584565,-0.6552583362478991,-2.805096463620836,Shandi Finnessey,4
-0.005245459298948693,-0.21061011572361565,-0.027802071329103756,-0.048496217439158745,1,-0.08975216168560934,-0.04365852331768006,-0.10234363052140341,-0.029538717572249653,-0.692991206403078,-1.8614884029547063,Albert Reed,5
-0.04311113749292856,-0.24919569915002987,0.004325625132407446,0.006115736286824212,2,-0.08970438383174342,-0.04799997805839823,-0.10729795681399906,-0.03427477615045384,-0.6916717973075418,-2.207719108868231,Albert Reed,5
0.04042237417940309,-0.1772379528812493,0.06945256085469192,-0.02411349257717059,1,0.17329649361313165,-0.010543345696076753,-0.16127402972659585,-0.17499593533470184,0.0025053950064203496,0.3899867641312604,Cameron Mathison,5
0.05262376190804658,-0.18331262745588225,0.08903613242099429,0.01293948208496657,2,0.25692078655094697,-0.009756910992086563,-0.14707124089846849,-0.17917220390532998,-0.0015793770692841271,0.5586139455116654,Cameron Mathison,5
0.0777441270026435,-0.19847226236718274,-0.07169578000814181,-0.0068677062872143325,3,0.27753584295004596,-0.014178678032126836,-0.1554365207180008,-0.1937273165774143,-0.0202836058855793,0.010320771580677,Cameron Mathison,5
-0.01728807999730598,-0.214551865229904,-0.14968554167014372,-0.11653219670525451,4,0.2165636126288045,-0.016763236340216772,-0.14918905250056425,-0.22703328179279347,-0.002046763464696952,-0.9644003385431652,Cameron Mathison,5
-0.06049044988831646,-0.05324007710507578,0.02118809665464161,-0.09153926640949166,5,0.1612799350455915,-0.017333597525260237,-0.24146976580446058,-0.18680716758634816,0.005222020577578479,-0.8710712899045278,Cameron Mathison,5
-0.08254262753484685,0.055434804213500576,0.016018778027750213,-0.05142216095420931,6,0.16551253700817609,-0.019451952033190487,-0.2817771436048342,-0.17863358697870027,0.0006900204511760514,-0.7978926144937757,Cameron Mathison,5
-0.08880269007637048,-0.06308885852924442,0.011849231842798253,-0.06127441385486324,7,0.18502341868827854,-0.016952494063389827,-0.30392678718697386,-0.17722735955976135,-0.017185775804850638,-1.2423842749967575,Cameron Mathison,5
-0.12715569686102618,-0.04854396317379252,0.007333037975404065,-0.12126616169332693,8,0.08717232881465158,-0.027312810910960335,-0.3258431509392453,-0.1650323711049396,0.007836284754113238,-2.2850609767365224,Cameron Mathison,5
-0.006815144936171862,-0.26891018289158125,0.07473850997214189,0.01713871864662193,1,0.1077000591489293,0.021617198781083015,0.04138066041843957,-0.033644100809396324,0.01165146519237953,0.0518445029826512,Floyd Mayweather Jr. ,5
-0.029126570538998177,-0.3957734215813611,-0.15038233438328136,0.018990032888287378,2,0.06446951285605715,0.01805240945772351,0.04601580374817106,-0.03635022829799529,-0.007686484704931655,-0.9581201526522212,Floyd Mayweather Jr. ,5
-0.017505860994734942,-0.37689170070565914,0.09907274594511208,0.017051622349697173,3,0.10036176449703443,0.02081545837131575,0.041751144760146346,-0.04262302210895811,0.028550325224592332,-1.326422433844204,Floyd Mayweather Jr. ,5
-0.011290735221735973,-0.395190112715454,-0.10695380547038165,-0.028656671044378117,4,0.05842065980576771,0.013707526687018827,0.047126738593654266,-0.03688284794874919,0.00878020764716504,-2.3787897820307737,Floyd Mayweather Jr. ,5
0.3223428106561953,-0.23168668670640694,0.13512633161065965,-0.09622038015914995,1,0.30160941631278215,0.04195167980235515,0.045261317251833216,-0.03461420504200362,0.2505504239985256,3.3724927448778863,Helio Castroneves,5
0.057374409306630354,0.7618906710081946,-0.048475720355906686,-0.06682726497978542,2,0.27506673683751826,0.05189216784400989,0.1425131283078646,0.007216171607806194,0.34018157793265225,3.0613867236023853,Helio Castroneves,5
0.2244973213319732,0.9895219938464602,0.15262929103547263,-0.015977137695129488,3,0.23787790328034775,0.051908168273429395,0.15384702306912837,0.026319610093719928,0.3903076866376682,3.85874000765295,Helio Castroneves,5
0.053170086013612894,0.9135339460634374,-0.03852349191994357,-0.06439127394424297,4,0.21462174155158278,0.05144401357320805,0.17380715356810125,0.017852422720512913,0.36447500358470264,3.336962014624279,Helio Castroneves,5
0.24169020921256626,1.049987427807719,0.15791529912506097,0.07284523945892635,5,0.1716966596932325,0.04851033705509098,0.17320951004031515,0.05461648654989034,0.34891401811200806,4.304001238372543,Helio Castroneves,5
0.02196896025514064,0.8517610646066979,-0.07972413020949451,-0.06740863323805885,6,0.19800164007148685,0.044334145502131043,0.19017647186677988,0.037707401327379944,0.3294009198211753,2.979434256237524,Helio Castroneves,5
0.09453430746178822,0.8835764155104637,0.03940629941699556,-0.012817359404723101,7,0.15142374449714086,0.03137771808811381,0.15539668898534587,0.09625921644595427,0.3104868277299521,3.181543629427125,Helio Castroneves,5
-0.013422437425078928,0.736786827199095,0.005333480975137812,-0.057450781717542206,8,0.13690897163780066,0.026753339091809485,0.14624460263043673,0.20835071809023198,0.2883455604152864,2.198576446105057,Helio Castroneves,5
-0.033191925579297635,0.6474264690458972,-0.022450683169849113,-0.05687691653145288,9,0.08463797914299986,0.028485109304304517,0.13749508826732948,0.19043916328824095,0.29488443200561876,1.9446602771815948,Helio Castroneves,5
-0.01979992634264001,-0.16562493031853792,0.04821921572105936,-0.25029640562677136,1,-0.5543910015745325,-0.023941496839344673,-0.025060573971649906,0.03917580117030098,-0.20639878014609953,-0.6350353800552021,Jane Seymour,5
0.07593777998582464,0.1256312471145099,0.09357295871243018,-0.007409135042748515,2,-0.5026707646020178,-0.028680726123980285,-0.06330731987336362,0.04712805798549478,-0.3142374795641591,0.1957187042632298,Jane Seymour,5
-0.1104765666086834,-0.21391745187782368,-0.12817218484563028,-0.3001159118040647,3,-0.4911856667448484,-0.024831508319335102,-0.016626178374796647,0.003006279457935894,-0.29026939454394435,-1.5601464269467271,Jane Seymour,5
0.06561424189562479,0.08202782418569367,0.013159456261780514,-0.09858312125944758,4,-0.5310102837996141,-0.016461827993221764,-0.06412441006200961,0.03456914699633667,-0.40073194802982826,-1.0199293528524618,Jane Seymour,5
-0.12306708078253953,0.122657369829545,0.04056472283232743,-0.12879091593450046,5,-0.48866361127029,-0.032837257792887806,-0.10467502734955693,0.016501784378772855,-0.4056368259406804,-1.3653275493239136,Jane Seymour,5
0.09574388531517992,0.21038037571037832,0.09934921120070778,0.022768764731718353,6,-0.43385114415171194,-0.023374184323620678,-0.09290586774381458,0.027422308224356314,-0.28174436123404817,-0.6339863636160632,Jane Seymour,5
-0.17396043873189088,0.01480621005210235,-0.043642121190178254,-0.010168098071417718,7,-0.37023359174296305,-0.03183357912370351,-0.10676442557727094,0.0057460393876364365,-0.2949992809531186,-1.7456971546029536,Jane Seymour,5
0.03748557014707869,-0.229799965447686,0.08546439699703473,-0.033279170689935446,1,0.09878125292607605,0.014253341050181376,-0.024331266147914397,0.019958640473351535,0.20143903476869773,0.7859819781948337,Jennie Garth,5
0.012480542177743813,-0.2672726554789743,0.111935230368562,0.011124287368321531,2,0.10898149322136602,0.017407307874135348,-0.028518574525680167,0.023080349123436556,0.19263093118900612,0.9699680853619504,Jennie Garth,5
-0.02285231853679969,-0.28935272644902377,-0.20702927220877645,-0.09114824361177493,3,0.07156482715646008,0.019977248136924503,-0.03389627730821047,0.029384737923519814,0.1354603809400099,-0.35369587717772,Jennie Garth,5
-0.03877390480163475,-0.20614920776048618,-0.03025830096784164,-0.07545451095328047,4,0.10087008297002621,0.022095048597769968,-0.04295607505983251,0.026660818955899893,0.1280243566268691,-0.5033791323284892,Jennie Garth,5
-0.042721681592492254,0.004022394416149066,0.09705971646254609,-0.03519198264636697,5,0.07020013891494979,0.018925862310404527,-0.07496182753965701,-0.013402969370645815,0.13440157746013062,0.0027811155292178,Jennie Garth,5
-0.05547759879839671,-0.010793535572251852,-0.08984037680765819,-0.04559595105099938,6,-0.03792945766328038,0.011959865272649311,-0.1301965705724405,0.018769041399774936,0.14669468882990552,-0.6340693393551433,Jennie Garth,5
-0.057727252549283736,0.04863024385645484,0.04027618155024452,-0.08269490069242398,7,-0.010160863823154816,0.011240466588613133,-0.15063487855897392,-0.036051762279988325,0.12436654568578044,-1.2924901611160735,Jennie Garth,5
-0.03718941089870123,0.07671886021644823,0.05460912266258702,-0.03157849220839371,8,-0.013223757494111685,0.008581536361112342,-0.11289749321712929,-0.02948714199654139,0.09360426782659921,-0.9967700234907144,Jennie Garth,5
-0.07311833189796002,0.02696942103608792,-0.16215543619217704,-0.059082245605284175,9,-0.062190588103669446,0.008983651133215139,-0.13945027597045545,-0.05239702620898587,0.10989867401913428,-2.4371988490246688,Jennie Garth,5
0.18686570126581037,-0.06642188329361945,-0.026402287811353887,0.09667634693048799,1,0.19782326208143347,0.02900544823983353,-0.1360925269775206,-0.1566870012654299,-0.3503877443840548,-1.0127095991221895,Josie Maran,5
0.1228821529071504,-0.2792541640446323,0.047977128233761046,-0.053980343963183824,1,-0.26917273020990007,-0.0035283199486870103,-0.028272144353538704,0.09275033737134865,0.08488748929477744,1.2797077552809664,Marie Osmond,5
-0.02777568428898999,-0.33810057882352434,-0.05868436698561798,-0.10122579412974463,2,-0.285208406027613,-0.005266062040793511,-0.026695443338966656,0.06466219380651167,0.08664617087644418,0.6422421724327221,Marie Osmond,5
-0.03773995578705407,-0.29049258749228746,-0.03264689046825976,-0.10618421603397188,3,-0.3053534364410016,-0.0002004767090329136,-0.02589996072792265,0.06224721082799046,0.12762647318174444,0.1711203360349202,Marie Osmond,5
0.014733549063761855,0.0035893442100217205,0.0527276206853118,-0.05800407237293044,4,-0.5901201186894227,-0.0036065121381436203,-0.013034573031769922,0.07220777785671696,0.14331131598064198,0.4156856149699388,Marie Osmond,5
0.12617471152424786,0.42213311412269916,0.16523416008847042,0.034634018995672144,5,-0.32984980485807885,0.019086426533946568,0.016436921059912346,0.08484611848177731,0.21590828097951015,1.372154512647207,Marie Osmond,5
0.026593935596804282,-0.03079584294432092,-0.047541233184760945,0.049741302713132374,6,-0.3422486613590426,-5.031997300291106e-05,0.002405610373917739,0.0638947361488713,0.13689022128297695,0.7652971370445905,Marie Osmond,5
-0.09060297190510239,-0.15447803754342682,-0.03527486452053351,-0.13595665366208853,7,-0.30688309391228213,-0.0008661657044867546,0.040032927957519934,0.056491979796970355,0.15042943870920675,-0.2654548496161077,Marie Osmond,5
0.04119093077969379,-0.054002257175707724,0.0358437933735936,0.08676449310873673,8,-0.2243198060944773,0.0032977184988135884,0.04312372515211281,0.05529447124554015,0.17401994998331788,0.140315108379314,Marie Osmond,5
-0.11740406485235412,-0.0906924749764595,-0.0943275103049921,-0.11635533671496912,9,-0.1945698419797984,0.010594776820663107,0.013715817884421597,0.049000995772611466,0.161643605966727,-1.0324065029481313,Marie Osmond,5
0.07277176179488778,-0.2989021375228977,0.04609471666471336,-0.07324760779345033,1,-0.3460517442005131,-0.00593469324415283,-0.023901243744283488,-0.01942351386735391,0.09092789284558109,-0.62174456815386,Mark Cuban,5
0.06902336658174969,-0.29541051490553843,0.04497432625994998,0.0007350339564303768,2,-0.3539831760703176,-0.006648118864373254,-0.02557648854475333,-0.034158913318211075,0.0889735443822118,-0.0546132578793181,Mark Cuban,5
0.04621213147307937,-0.3802875823229142,-0.04311899854950707,0.011949303526799819,3,-0.25221628648550026,-0.006637639747086435,-0.028361902467131384,-0.030588520706465838,0.08876027450479095,-0.4238483434187259,Mark Cuban,5
-0.0039133443387994885,-0.3813018813543441,-0.03983085039824662,0.0031048010706734583,4,-0.28739759919685803,-0.009258421398534679,-0.029224811458201296,-0.030831732722113453,0.0870705698726204,-1.2257835218679358,Mark Cuban,5
0.006712472247622001,-0.3910491890662479,-0.00289070006010069,0.004180979534954092,5,-0.3248172545923532,-0.005385940829995179,-0.03609939489376076,-0.05493271026630425,0.06542456820601916,-1.5685339682317412,Mark Cuban,5
0.05670020926049848,-0.22279474517451284,0.11268553721217799,-0.06787502445238118,1,0.13275944143510884,0.0426648095312848,-0.03146389599137398,0.007857526895158765,0.03631238369005697,1.345745304141772,Mel B,5
0.03927011174126666,0.3471420024037042,0.09802901791228674,0.016818695251232415,2,0.15493486557871208,0.03790600631845169,0.04932781447426047,0.04960311368939585,0.0207119358983436,1.7943659005843355,Mel B,5
